Tissue_Type,Cell_Type,Machine_Learning,Precision,Recall,F1_score,Accuracy,Selected_Features,Positive_Samples,Negative_Samples
Liver,Neoplastic,LightGBM,0.7157360406091371,0.7121212121212122,0.7139240506329114,0.7822736030828517,"Size.Area, Size.ConvexHullArea, Size.MajorAxisLength, Size.MinorAxisLength, Size.Perimeter, Shape.EquivalentDiameter, Shape.FSD4, Nucleus.Intensity.Max, Nucleus.Intensity.Mean, Nucleus.Intensity.Median, Nucleus.Intensity.IQR, Nucleus.Intensity.MAD, Nucleus.Gradient.Canny.Sum, Nucleus.Haralick.Contrast.Range, Nucleus.Haralick.SumOfSquares.Range, Nucleus.Haralick.SumAverage.Mean, Nucleus.Haralick.SumVariance.Range, Nucleus.Haralick.Entropy.Mean, Nucleus.Haralick.DifferenceEntropy.Range, Nucleus.Haralick.IMC1.Mean",988,1603
Liver,Neoplastic,SVM,0.704225352112676,0.7575757575757576,0.7299270072992701,0.7861271676300579,"Size.Area, Size.ConvexHullArea, Size.MajorAxisLength, Size.MinorAxisLength, Size.Perimeter, Shape.EquivalentDiameter, Shape.FSD4, Nucleus.Intensity.Max, Nucleus.Intensity.Mean, Nucleus.Intensity.Median, Nucleus.Intensity.IQR, Nucleus.Intensity.MAD, Nucleus.Gradient.Canny.Sum, Nucleus.Haralick.Contrast.Range, Nucleus.Haralick.SumOfSquares.Range, Nucleus.Haralick.SumAverage.Mean, Nucleus.Haralick.SumVariance.Range, Nucleus.Haralick.Entropy.Mean, Nucleus.Haralick.DifferenceEntropy.Range, Nucleus.Haralick.IMC1.Mean",988,1603
Liver,Neoplastic,Gradient_Boosting,0.7588235294117647,0.6515151515151515,0.7010869565217391,0.7880539499036608,"Size.Area, Size.ConvexHullArea, Size.MajorAxisLength, Size.MinorAxisLength, Size.Perimeter, Shape.EquivalentDiameter, Shape.FSD4, Nucleus.Intensity.Max, Nucleus.Intensity.Mean, Nucleus.Intensity.Median, Nucleus.Intensity.IQR, Nucleus.Intensity.MAD, Nucleus.Gradient.Canny.Sum, Nucleus.Haralick.Contrast.Range, Nucleus.Haralick.SumOfSquares.Range, Nucleus.Haralick.SumAverage.Mean, Nucleus.Haralick.SumVariance.Range, Nucleus.Haralick.Entropy.Mean, Nucleus.Haralick.DifferenceEntropy.Range, Nucleus.Haralick.IMC1.Mean",988,1603
Liver,Neoplastic,Weighted_Ensemble,0.7354497354497355,0.702020202020202,0.7183462532299741,0.789980732177264,"Size.Area, Size.ConvexHullArea, Size.MajorAxisLength, Size.MinorAxisLength, Size.Perimeter, Shape.EquivalentDiameter, Shape.FSD4, Nucleus.Intensity.Max, Nucleus.Intensity.Mean, Nucleus.Intensity.Median, Nucleus.Intensity.IQR, Nucleus.Intensity.MAD, Nucleus.Gradient.Canny.Sum, Nucleus.Haralick.Contrast.Range, Nucleus.Haralick.SumOfSquares.Range, Nucleus.Haralick.SumAverage.Mean, Nucleus.Haralick.SumVariance.Range, Nucleus.Haralick.Entropy.Mean, Nucleus.Haralick.DifferenceEntropy.Range, Nucleus.Haralick.IMC1.Mean",988,1603
Lung,Inflammatory,Logistic_Regression,0.12719298245614036,0.8055555555555556,0.2196969696969697,0.7765726681127982,"Shape.Eccentricity, Shape.WeightedHuMoments1, Shape.WeightedHuMoments4, Nucleus.Intensity.Min, Nucleus.Intensity.Mean, Nucleus.Intensity.Median, Nucleus.Intensity.IQR, Nucleus.Intensity.MAD, Nucleus.Intensity.Skewness, Nucleus.Intensity.Kurtosis, Nucleus.Intensity.HistEnergy, Nucleus.Intensity.HistEntropy, Nucleus.Gradient.Mag.HistEnergy, Nucleus.Gradient.Canny.Mean, Nucleus.Haralick.ASM.Mean, Nucleus.Haralick.SumOfSquares.Mean, Nucleus.Haralick.SumOfSquares.Range, Nucleus.Haralick.IDM.Mean, Nucleus.Haralick.SumAverage.Mean, Nucleus.Haralick.SumVariance.Mean",178,4431
Lung,Inflammatory,Decision_Tree,0.14285714285714285,0.1388888888888889,0.14084507042253522,0.9338394793926247,"Shape.Eccentricity, Shape.WeightedHuMoments1, Shape.WeightedHuMoments4, Nucleus.Intensity.Min, Nucleus.Intensity.Mean, Nucleus.Intensity.Median, Nucleus.Intensity.IQR, Nucleus.Intensity.MAD, Nucleus.Intensity.Skewness, Nucleus.Intensity.Kurtosis, Nucleus.Intensity.HistEnergy, Nucleus.Intensity.HistEntropy, Nucleus.Gradient.Mag.HistEnergy, Nucleus.Gradient.Canny.Mean, Nucleus.Haralick.ASM.Mean, Nucleus.Haralick.SumOfSquares.Mean, Nucleus.Haralick.SumOfSquares.Range, Nucleus.Haralick.IDM.Mean, Nucleus.Haralick.SumAverage.Mean, Nucleus.Haralick.SumVariance.Mean",178,4431
Lung,Inflammatory,Random_Forest,0.5,0.05555555555555555,0.1,0.9609544468546638,"Shape.Eccentricity, Shape.WeightedHuMoments1, Shape.WeightedHuMoments4, Nucleus.Intensity.Min, Nucleus.Intensity.Mean, Nucleus.Intensity.Median, Nucleus.Intensity.IQR, Nucleus.Intensity.MAD, Nucleus.Intensity.Skewness, Nucleus.Intensity.Kurtosis, Nucleus.Intensity.HistEnergy, Nucleus.Intensity.HistEntropy, Nucleus.Gradient.Mag.HistEnergy, Nucleus.Gradient.Canny.Mean, Nucleus.Haralick.ASM.Mean, Nucleus.Haralick.SumOfSquares.Mean, Nucleus.Haralick.SumOfSquares.Range, Nucleus.Haralick.IDM.Mean, Nucleus.Haralick.SumAverage.Mean, Nucleus.Haralick.SumVariance.Mean",178,4431
Lung,Inflammatory,XGBoost,0.2608695652173913,0.16666666666666666,0.2033898305084746,0.9490238611713666,"Shape.Eccentricity, Shape.WeightedHuMoments1, Shape.WeightedHuMoments4, Nucleus.Intensity.Min, Nucleus.Intensity.Mean, Nucleus.Intensity.Median, Nucleus.Intensity.IQR, Nucleus.Intensity.MAD, Nucleus.Intensity.Skewness, Nucleus.Intensity.Kurtosis, Nucleus.Intensity.HistEnergy, Nucleus.Intensity.HistEntropy, Nucleus.Gradient.Mag.HistEnergy, Nucleus.Gradient.Canny.Mean, Nucleus.Haralick.ASM.Mean, Nucleus.Haralick.SumOfSquares.Mean, Nucleus.Haralick.SumOfSquares.Range, Nucleus.Haralick.IDM.Mean, Nucleus.Haralick.SumAverage.Mean, Nucleus.Haralick.SumVariance.Mean",178,4431
Lung,Inflammatory,LightGBM,0.3333333333333333,0.16666666666666666,0.2222222222222222,0.9544468546637744,"Shape.Eccentricity, Shape.WeightedHuMoments1, Shape.WeightedHuMoments4, Nucleus.Intensity.Min, Nucleus.Intensity.Mean, Nucleus.Intensity.Median, Nucleus.Intensity.IQR, Nucleus.Intensity.MAD, Nucleus.Intensity.Skewness, Nucleus.Intensity.Kurtosis, Nucleus.Intensity.HistEnergy, Nucleus.Intensity.HistEntropy, Nucleus.Gradient.Mag.HistEnergy, Nucleus.Gradient.Canny.Mean, Nucleus.Haralick.ASM.Mean, Nucleus.Haralick.SumOfSquares.Mean, Nucleus.Haralick.SumOfSquares.Range, Nucleus.Haralick.IDM.Mean, Nucleus.Haralick.SumAverage.Mean, Nucleus.Haralick.SumVariance.Mean",178,4431
Lung,Inflammatory,SVM,0.12790697674418605,0.6111111111111112,0.21153846153846154,0.8221258134490239,"Shape.Eccentricity, Shape.WeightedHuMoments1, Shape.WeightedHuMoments4, Nucleus.Intensity.Min, Nucleus.Intensity.Mean, Nucleus.Intensity.Median, Nucleus.Intensity.IQR, Nucleus.Intensity.MAD, Nucleus.Intensity.Skewness, Nucleus.Intensity.Kurtosis, Nucleus.Intensity.HistEnergy, Nucleus.Intensity.HistEntropy, Nucleus.Gradient.Mag.HistEnergy, Nucleus.Gradient.Canny.Mean, Nucleus.Haralick.ASM.Mean, Nucleus.Haralick.SumOfSquares.Mean, Nucleus.Haralick.SumOfSquares.Range, Nucleus.Haralick.IDM.Mean, Nucleus.Haralick.SumAverage.Mean, Nucleus.Haralick.SumVariance.Mean",178,4431
Lung,Inflammatory,Gradient_Boosting,0.2857142857142857,0.1111111111111111,0.16,0.9544468546637744,"Shape.Eccentricity, Shape.WeightedHuMoments1, Shape.WeightedHuMoments4, Nucleus.Intensity.Min, Nucleus.Intensity.Mean, Nucleus.Intensity.Median, Nucleus.Intensity.IQR, Nucleus.Intensity.MAD, Nucleus.Intensity.Skewness, Nucleus.Intensity.Kurtosis, Nucleus.Intensity.HistEnergy, Nucleus.Intensity.HistEntropy, Nucleus.Gradient.Mag.HistEnergy, Nucleus.Gradient.Canny.Mean, Nucleus.Haralick.ASM.Mean, Nucleus.Haralick.SumOfSquares.Mean, Nucleus.Haralick.SumOfSquares.Range, Nucleus.Haralick.IDM.Mean, Nucleus.Haralick.SumAverage.Mean, Nucleus.Haralick.SumVariance.Mean",178,4431
Lung,Inflammatory,Weighted_Ensemble,0.25,0.19444444444444445,0.21875,0.9457700650759219,"Shape.Eccentricity, Shape.WeightedHuMoments1, Shape.WeightedHuMoments4, Nucleus.Intensity.Min, Nucleus.Intensity.Mean, Nucleus.Intensity.Median, Nucleus.Intensity.IQR, Nucleus.Intensity.MAD, Nucleus.Intensity.Skewness, Nucleus.Intensity.Kurtosis, Nucleus.Intensity.HistEnergy, Nucleus.Intensity.HistEntropy, Nucleus.Gradient.Mag.HistEnergy, Nucleus.Gradient.Canny.Mean, Nucleus.Haralick.ASM.Mean, Nucleus.Haralick.SumOfSquares.Mean, Nucleus.Haralick.SumOfSquares.Range, Nucleus.Haralick.IDM.Mean, Nucleus.Haralick.SumAverage.Mean, Nucleus.Haralick.SumVariance.Mean",178,4431
Lung,Connective,Logistic_Regression,0.337696335078534,0.6972972972972973,0.455026455026455,0.6648590021691974,"Size.Area, Size.ConvexHullArea, Size.MinorAxisLength, Shape.Eccentricity, Shape.Extent, Shape.MinorMajorAxisRatio, Shape.Solidity, Shape.HuMoments1, Shape.HuMoments2, Shape.WeightedHuMoments1, Shape.WeightedHuMoments2, Nucleus.Intensity.Mean, Nucleus.Gradient.Canny.Sum, Nucleus.Gradient.Canny.Mean, Nucleus.Haralick.IDM.Range, Nucleus.Haralick.SumVariance.Mean, Nucleus.Haralick.Entropy.Range, Nucleus.Haralick.DifferenceVariance.Range, Nucleus.Haralick.DifferenceEntropy.Range, Nucleus.Haralick.IMC1.Range",924,3685
Lung,Connective,Decision_Tree,0.3548387096774194,0.3567567567567568,0.3557951482479784,0.7407809110629068,"Size.Area, Size.ConvexHullArea, Size.MinorAxisLength, Shape.Eccentricity, Shape.Extent, Shape.MinorMajorAxisRatio, Shape.Solidity, Shape.HuMoments1, Shape.HuMoments2, Shape.WeightedHuMoments1, Shape.WeightedHuMoments2, Nucleus.Intensity.Mean, Nucleus.Gradient.Canny.Sum, Nucleus.Gradient.Canny.Mean, Nucleus.Haralick.IDM.Range, Nucleus.Haralick.SumVariance.Mean, Nucleus.Haralick.Entropy.Range, Nucleus.Haralick.DifferenceVariance.Range, Nucleus.Haralick.DifferenceEntropy.Range, Nucleus.Haralick.IMC1.Range",924,3685
Lung,Connective,Random_Forest,0.7111111111111111,0.17297297297297298,0.2782608695652174,0.8199566160520607,"Size.Area, Size.ConvexHullArea, Size.MinorAxisLength, Shape.Eccentricity, Shape.Extent, Shape.MinorMajorAxisRatio, Shape.Solidity, Shape.HuMoments1, Shape.HuMoments2, Shape.WeightedHuMoments1, Shape.WeightedHuMoments2, Nucleus.Intensity.Mean, Nucleus.Gradient.Canny.Sum, Nucleus.Gradient.Canny.Mean, Nucleus.Haralick.IDM.Range, Nucleus.Haralick.SumVariance.Mean, Nucleus.Haralick.Entropy.Range, Nucleus.Haralick.DifferenceVariance.Range, Nucleus.Haralick.DifferenceEntropy.Range, Nucleus.Haralick.IMC1.Range",924,3685
Lung,Connective,XGBoost,0.43795620437956206,0.32432432432432434,0.37267080745341613,0.7809110629067245,"Size.Area, Size.ConvexHullArea, Size.MinorAxisLength, Shape.Eccentricity, Shape.Extent, Shape.MinorMajorAxisRatio, Shape.Solidity, Shape.HuMoments1, Shape.HuMoments2, Shape.WeightedHuMoments1, Shape.WeightedHuMoments2, Nucleus.Intensity.Mean, Nucleus.Gradient.Canny.Sum, Nucleus.Gradient.Canny.Mean, Nucleus.Haralick.IDM.Range, Nucleus.Haralick.SumVariance.Mean, Nucleus.Haralick.Entropy.Range, Nucleus.Haralick.DifferenceVariance.Range, Nucleus.Haralick.DifferenceEntropy.Range, Nucleus.Haralick.IMC1.Range",924,3685
Lung,Connective,LightGBM,0.4099099099099099,0.4918918918918919,0.44717444717444715,0.7559652928416486,"Size.Area, Size.ConvexHullArea, Size.MinorAxisLength, Shape.Eccentricity, Shape.Extent, Shape.MinorMajorAxisRatio, Shape.Solidity, Shape.HuMoments1, Shape.HuMoments2, Shape.WeightedHuMoments1, Shape.WeightedHuMoments2, Nucleus.Intensity.Mean, Nucleus.Gradient.Canny.Sum, Nucleus.Gradient.Canny.Mean, Nucleus.Haralick.IDM.Range, Nucleus.Haralick.SumVariance.Mean, Nucleus.Haralick.Entropy.Range, Nucleus.Haralick.DifferenceVariance.Range, Nucleus.Haralick.DifferenceEntropy.Range, Nucleus.Haralick.IMC1.Range",924,3685
Lung,Connective,SVM,0.3589041095890411,0.7081081081081081,0.4763636363636364,0.6876355748373102,"Size.Area, Size.ConvexHullArea, Size.MinorAxisLength, Shape.Eccentricity, Shape.Extent, Shape.MinorMajorAxisRatio, Shape.Solidity, Shape.HuMoments1, Shape.HuMoments2, Shape.WeightedHuMoments1, Shape.WeightedHuMoments2, Nucleus.Intensity.Mean, Nucleus.Gradient.Canny.Sum, Nucleus.Gradient.Canny.Mean, Nucleus.Haralick.IDM.Range, Nucleus.Haralick.SumVariance.Mean, Nucleus.Haralick.Entropy.Range, Nucleus.Haralick.DifferenceVariance.Range, Nucleus.Haralick.DifferenceEntropy.Range, Nucleus.Haralick.IMC1.Range",924,3685
Lung,Connective,Gradient_Boosting,0.631578947368421,0.1945945945945946,0.2975206611570248,0.8156182212581344,"Size.Area, Size.ConvexHullArea, Size.MinorAxisLength, Shape.Eccentricity, Shape.Extent, Shape.MinorMajorAxisRatio, Shape.Solidity, Shape.HuMoments1, Shape.HuMoments2, Shape.WeightedHuMoments1, Shape.WeightedHuMoments2, Nucleus.Intensity.Mean, Nucleus.Gradient.Canny.Sum, Nucleus.Gradient.Canny.Mean, Nucleus.Haralick.IDM.Range, Nucleus.Haralick.SumVariance.Mean, Nucleus.Haralick.Entropy.Range, Nucleus.Haralick.DifferenceVariance.Range, Nucleus.Haralick.DifferenceEntropy.Range, Nucleus.Haralick.IMC1.Range",924,3685
Lung,Connective,Weighted_Ensemble,0.45263157894736844,0.4648648648648649,0.45866666666666667,0.779826464208243,"Size.Area, Size.ConvexHullArea, Size.MinorAxisLength, Shape.Eccentricity, Shape.Extent, Shape.MinorMajorAxisRatio, Shape.Solidity, Shape.HuMoments1, Shape.HuMoments2, Shape.WeightedHuMoments1, Shape.WeightedHuMoments2, Nucleus.Intensity.Mean, Nucleus.Gradient.Canny.Sum, Nucleus.Gradient.Canny.Mean, Nucleus.Haralick.IDM.Range, Nucleus.Haralick.SumVariance.Mean, Nucleus.Haralick.Entropy.Range, Nucleus.Haralick.DifferenceVariance.Range, Nucleus.Haralick.DifferenceEntropy.Range, Nucleus.Haralick.IMC1.Range",924,3685
Lung,Dead,Logistic_Regression,0.5363408521303258,0.8594377510040161,0.6604938271604939,0.7613882863340564,"Size.Area, Size.ConvexHullArea, Size.MajorAxisLength, Size.MinorAxisLength, Size.Perimeter, Shape.EquivalentDiameter, Shape.FSD4, Nucleus.Gradient.Mag.Mean, Nucleus.Gradient.Mag.Std, Nucleus.Gradient.Mag.Skewness, Nucleus.Gradient.Mag.Kurtosis, Nucleus.Gradient.Mag.HistEntropy, Nucleus.Gradient.Mag.HistEnergy, Nucleus.Gradient.Canny.Sum, Nucleus.Haralick.Contrast.Mean, Nucleus.Haralick.Contrast.Range, Nucleus.Haralick.IDM.Mean, Nucleus.Haralick.SumVariance.Range, Nucleus.Haralick.DifferenceVariance.Mean, Nucleus.Haralick.DifferenceEntropy.Mean",1245,3364
Lung,Dead,Decision_Tree,0.6016260162601627,0.5943775100401606,0.597979797979798,0.7841648590021691,"Size.Area, Size.ConvexHullArea, Size.MajorAxisLength, Size.MinorAxisLength, Size.Perimeter, Shape.EquivalentDiameter, Shape.FSD4, Nucleus.Gradient.Mag.Mean, Nucleus.Gradient.Mag.Std, Nucleus.Gradient.Mag.Skewness, Nucleus.Gradient.Mag.Kurtosis, Nucleus.Gradient.Mag.HistEntropy, Nucleus.Gradient.Mag.HistEnergy, Nucleus.Gradient.Canny.Sum, Nucleus.Haralick.Contrast.Mean, Nucleus.Haralick.Contrast.Range, Nucleus.Haralick.IDM.Mean, Nucleus.Haralick.SumVariance.Range, Nucleus.Haralick.DifferenceVariance.Mean, Nucleus.Haralick.DifferenceEntropy.Mean",1245,3364
Lung,Dead,Random_Forest,0.7227722772277227,0.5863453815261044,0.647450110864745,0.8275488069414316,"Size.Area, Size.ConvexHullArea, Size.MajorAxisLength, Size.MinorAxisLength, Size.Perimeter, Shape.EquivalentDiameter, Shape.FSD4, Nucleus.Gradient.Mag.Mean, Nucleus.Gradient.Mag.Std, Nucleus.Gradient.Mag.Skewness, Nucleus.Gradient.Mag.Kurtosis, Nucleus.Gradient.Mag.HistEntropy, Nucleus.Gradient.Mag.HistEnergy, Nucleus.Gradient.Canny.Sum, Nucleus.Haralick.Contrast.Mean, Nucleus.Haralick.Contrast.Range, Nucleus.Haralick.IDM.Mean, Nucleus.Haralick.SumVariance.Range, Nucleus.Haralick.DifferenceVariance.Mean, Nucleus.Haralick.DifferenceEntropy.Mean",1245,3364
Lung,Dead,XGBoost,0.6575875486381323,0.678714859437751,0.6679841897233202,0.8177874186550976,"Size.Area, Size.ConvexHullArea, Size.MajorAxisLength, Size.MinorAxisLength, Size.Perimeter, Shape.EquivalentDiameter, Shape.FSD4, Nucleus.Gradient.Mag.Mean, Nucleus.Gradient.Mag.Std, Nucleus.Gradient.Mag.Skewness, Nucleus.Gradient.Mag.Kurtosis, Nucleus.Gradient.Mag.HistEntropy, Nucleus.Gradient.Mag.HistEnergy, Nucleus.Gradient.Canny.Sum, Nucleus.Haralick.Contrast.Mean, Nucleus.Haralick.Contrast.Range, Nucleus.Haralick.IDM.Mean, Nucleus.Haralick.SumVariance.Range, Nucleus.Haralick.DifferenceVariance.Mean, Nucleus.Haralick.DifferenceEntropy.Mean",1245,3364
Lung,Dead,LightGBM,0.625,0.7429718875502008,0.6788990825688074,0.8101952277657267,"Size.Area, Size.ConvexHullArea, Size.MajorAxisLength, Size.MinorAxisLength, Size.Perimeter, Shape.EquivalentDiameter, Shape.FSD4, Nucleus.Gradient.Mag.Mean, Nucleus.Gradient.Mag.Std, Nucleus.Gradient.Mag.Skewness, Nucleus.Gradient.Mag.Kurtosis, Nucleus.Gradient.Mag.HistEntropy, Nucleus.Gradient.Mag.HistEnergy, Nucleus.Gradient.Canny.Sum, Nucleus.Haralick.Contrast.Mean, Nucleus.Haralick.Contrast.Range, Nucleus.Haralick.IDM.Mean, Nucleus.Haralick.SumVariance.Range, Nucleus.Haralick.DifferenceVariance.Mean, Nucleus.Haralick.DifferenceEntropy.Mean",1245,3364
Lung,Dead,SVM,0.5454545454545454,0.8674698795180723,0.6697674418604651,0.7689804772234273,"Size.Area, Size.ConvexHullArea, Size.MajorAxisLength, Size.MinorAxisLength, Size.Perimeter, Shape.EquivalentDiameter, Shape.FSD4, Nucleus.Gradient.Mag.Mean, Nucleus.Gradient.Mag.Std, Nucleus.Gradient.Mag.Skewness, Nucleus.Gradient.Mag.Kurtosis, Nucleus.Gradient.Mag.HistEntropy, Nucleus.Gradient.Mag.HistEnergy, Nucleus.Gradient.Canny.Sum, Nucleus.Haralick.Contrast.Mean, Nucleus.Haralick.Contrast.Range, Nucleus.Haralick.IDM.Mean, Nucleus.Haralick.SumVariance.Range, Nucleus.Haralick.DifferenceVariance.Mean, Nucleus.Haralick.DifferenceEntropy.Mean",1245,3364
Lung,Dead,Gradient_Boosting,0.7102803738317757,0.6104417670682731,0.6565874730021598,0.8275488069414316,"Size.Area, Size.ConvexHullArea, Size.MajorAxisLength, Size.MinorAxisLength, Size.Perimeter, Shape.EquivalentDiameter, Shape.FSD4, Nucleus.Gradient.Mag.Mean, Nucleus.Gradient.Mag.Std, Nucleus.Gradient.Mag.Skewness, Nucleus.Gradient.Mag.Kurtosis, Nucleus.Gradient.Mag.HistEntropy, Nucleus.Gradient.Mag.HistEnergy, Nucleus.Gradient.Canny.Sum, Nucleus.Haralick.Contrast.Mean, Nucleus.Haralick.Contrast.Range, Nucleus.Haralick.IDM.Mean, Nucleus.Haralick.SumVariance.Range, Nucleus.Haralick.DifferenceVariance.Mean, Nucleus.Haralick.DifferenceEntropy.Mean",1245,3364
Lung,Dead,Weighted_Ensemble,0.6593406593406593,0.7228915662650602,0.6896551724137931,0.824295010845987,"Size.Area, Size.ConvexHullArea, Size.MajorAxisLength, Size.MinorAxisLength, Size.Perimeter, Shape.EquivalentDiameter, Shape.FSD4, Nucleus.Gradient.Mag.Mean, Nucleus.Gradient.Mag.Std, Nucleus.Gradient.Mag.Skewness, Nucleus.Gradient.Mag.Kurtosis, Nucleus.Gradient.Mag.HistEntropy, Nucleus.Gradient.Mag.HistEnergy, Nucleus.Gradient.Canny.Sum, Nucleus.Haralick.Contrast.Mean, Nucleus.Haralick.Contrast.Range, Nucleus.Haralick.IDM.Mean, Nucleus.Haralick.SumVariance.Range, Nucleus.Haralick.DifferenceVariance.Mean, Nucleus.Haralick.DifferenceEntropy.Mean",1245,3364
Lung,Epithelial,Decision_Tree,0.0,0.0,0.0,1.0,"Nucleus.Haralick.SumOfSquares.Mean, Nucleus.Haralick.SumOfSquares.Range, Nucleus.Haralick.IDM.Mean, Nucleus.Haralick.IDM.Range, Nucleus.Haralick.SumAverage.Mean, Nucleus.Haralick.SumAverage.Range, Nucleus.Haralick.SumVariance.Mean, Nucleus.Haralick.SumVariance.Range, Nucleus.Haralick.SumEntropy.Mean, Nucleus.Haralick.SumEntropy.Range, Nucleus.Haralick.Entropy.Mean, Nucleus.Haralick.Entropy.Range, Nucleus.Haralick.DifferenceVariance.Mean, Nucleus.Haralick.DifferenceVariance.Range, Nucleus.Haralick.DifferenceEntropy.Mean, Nucleus.Haralick.DifferenceEntropy.Range, Nucleus.Haralick.IMC1.Mean, Nucleus.Haralick.IMC1.Range, Nucleus.Haralick.IMC2.Mean, Nucleus.Haralick.IMC2.Range",0,4609
Lung,Epithelial,Random_Forest,0.0,0.0,0.0,1.0,"Nucleus.Haralick.SumOfSquares.Mean, Nucleus.Haralick.SumOfSquares.Range, Nucleus.Haralick.IDM.Mean, Nucleus.Haralick.IDM.Range, Nucleus.Haralick.SumAverage.Mean, Nucleus.Haralick.SumAverage.Range, Nucleus.Haralick.SumVariance.Mean, Nucleus.Haralick.SumVariance.Range, Nucleus.Haralick.SumEntropy.Mean, Nucleus.Haralick.SumEntropy.Range, Nucleus.Haralick.Entropy.Mean, Nucleus.Haralick.Entropy.Range, Nucleus.Haralick.DifferenceVariance.Mean, Nucleus.Haralick.DifferenceVariance.Range, Nucleus.Haralick.DifferenceEntropy.Mean, Nucleus.Haralick.DifferenceEntropy.Range, Nucleus.Haralick.IMC1.Mean, Nucleus.Haralick.IMC1.Range, Nucleus.Haralick.IMC2.Mean, Nucleus.Haralick.IMC2.Range",0,4609
Lung,Epithelial,LightGBM,0.0,0.0,0.0,1.0,"Nucleus.Haralick.SumOfSquares.Mean, Nucleus.Haralick.SumOfSquares.Range, Nucleus.Haralick.IDM.Mean, Nucleus.Haralick.IDM.Range, Nucleus.Haralick.SumAverage.Mean, Nucleus.Haralick.SumAverage.Range, Nucleus.Haralick.SumVariance.Mean, Nucleus.Haralick.SumVariance.Range, Nucleus.Haralick.SumEntropy.Mean, Nucleus.Haralick.SumEntropy.Range, Nucleus.Haralick.Entropy.Mean, Nucleus.Haralick.Entropy.Range, Nucleus.Haralick.DifferenceVariance.Mean, Nucleus.Haralick.DifferenceVariance.Range, Nucleus.Haralick.DifferenceEntropy.Mean, Nucleus.Haralick.DifferenceEntropy.Range, Nucleus.Haralick.IMC1.Mean, Nucleus.Haralick.IMC1.Range, Nucleus.Haralick.IMC2.Mean, Nucleus.Haralick.IMC2.Range",0,4609
Lung,Neoplastic,Logistic_Regression,0.7511737089201878,0.7079646017699115,0.7289293849658315,0.7418655097613883,"Size.Area, Size.ConvexHullArea, Size.MajorAxisLength, Size.MinorAxisLength, Size.Perimeter, Shape.EquivalentDiameter, Shape.FSD4, Shape.FSD6, Nucleus.Intensity.Mean, Nucleus.Intensity.Median, Nucleus.Gradient.Mag.Mean, Nucleus.Gradient.Mag.Std, Nucleus.Gradient.Mag.Kurtosis, Nucleus.Gradient.Canny.Sum, Nucleus.Haralick.Contrast.Mean, Nucleus.Haralick.Contrast.Range, Nucleus.Haralick.SumVariance.Range, Nucleus.Haralick.DifferenceVariance.Mean, Nucleus.Haralick.DifferenceEntropy.Mean, Nucleus.Haralick.IMC1.Mean",2262,2347
Lung,Neoplastic,Decision_Tree,0.6734234234234234,0.661504424778761,0.6674107142857143,0.6767895878524945,"Size.Area, Size.ConvexHullArea, Size.MajorAxisLength, Size.MinorAxisLength, Size.Perimeter, Shape.EquivalentDiameter, Shape.FSD4, Shape.FSD6, Nucleus.Intensity.Mean, Nucleus.Intensity.Median, Nucleus.Gradient.Mag.Mean, Nucleus.Gradient.Mag.Std, Nucleus.Gradient.Mag.Kurtosis, Nucleus.Gradient.Canny.Sum, Nucleus.Haralick.Contrast.Mean, Nucleus.Haralick.Contrast.Range, Nucleus.Haralick.SumVariance.Range, Nucleus.Haralick.DifferenceVariance.Mean, Nucleus.Haralick.DifferenceEntropy.Mean, Nucleus.Haralick.IMC1.Mean",2262,2347
Lung,Neoplastic,Random_Forest,0.7616926503340757,0.7566371681415929,0.7591564927857936,0.764642082429501,"Size.Area, Size.ConvexHullArea, Size.MajorAxisLength, Size.MinorAxisLength, Size.Perimeter, Shape.EquivalentDiameter, Shape.FSD4, Shape.FSD6, Nucleus.Intensity.Mean, Nucleus.Intensity.Median, Nucleus.Gradient.Mag.Mean, Nucleus.Gradient.Mag.Std, Nucleus.Gradient.Mag.Kurtosis, Nucleus.Gradient.Canny.Sum, Nucleus.Haralick.Contrast.Mean, Nucleus.Haralick.Contrast.Range, Nucleus.Haralick.SumVariance.Range, Nucleus.Haralick.DifferenceVariance.Mean, Nucleus.Haralick.DifferenceEntropy.Mean, Nucleus.Haralick.IMC1.Mean",2262,2347
Lung,Neoplastic,XGBoost,0.7461368653421634,0.7477876106194691,0.7469613259668508,0.7516268980477223,"Size.Area, Size.ConvexHullArea, Size.MajorAxisLength, Size.MinorAxisLength, Size.Perimeter, Shape.EquivalentDiameter, Shape.FSD4, Shape.FSD6, Nucleus.Intensity.Mean, Nucleus.Intensity.Median, Nucleus.Gradient.Mag.Mean, Nucleus.Gradient.Mag.Std, Nucleus.Gradient.Mag.Kurtosis, Nucleus.Gradient.Canny.Sum, Nucleus.Haralick.Contrast.Mean, Nucleus.Haralick.Contrast.Range, Nucleus.Haralick.SumVariance.Range, Nucleus.Haralick.DifferenceVariance.Mean, Nucleus.Haralick.DifferenceEntropy.Mean, Nucleus.Haralick.IMC1.Mean",2262,2347
